productNo,name,description,category_third_name
D317,【红米Note7-现货当天发赠耳机】Xiaomi/小米红米Note7双摄4800万智能拍照全面屏手机小米官方旗舰正品K20,https://detail.tmall.com/item.htm?id=585766757369&ns=1&abbucket=9,小米
D318,小米手环4NFC版AI彩屏防水心率3男女多功能智能运动手表四代内置小爱蓝牙通话提醒扫码支付5腕带睡眠监测2,https://detail.tmall.com/item.htm?id=544731113728&ns=1&abbucket=9,小米
D319,官方Xiaomi/小米redminote7pro新红米note7pro小金刚手机k20,https://item.taobao.com/item.htm?id=587214906261&ns=1&abbucket=9#detail,小米
D320,Xiaomi/小米小米电视4X65英寸4k超清智能网络wifi平板电视机70,https://detail.tmall.com/item.htm?id=593775785848&ns=1&abbucket=9,小米
D321,Xiaomi/小米小米壁画电视65英寸4K超高清AI智能网络平板液晶电视,https://detail.tmall.com/item.htm?id=593496555444&ns=1&abbucket=9,小米
D322,788元起Xiaomi/小米小米5X全网通4G大屏手机小米5x手机升级小米6x官方旗舰正品小米5x手机有新品小米99se,https://detail.tmall.com/item.htm?id=556395097989&ns=1&abbucket=9,小米
D323,Xiaomi/小米小米平板4Plus4G平板4大屏超薄电脑,https://item.taobao.com/item.htm?id=580367124153&ns=1&abbucket=9#detail,小米
D324,小米米家空调伴侣2二代多功能手机wifi无线远程语音控制智能插座,https://item.taobao.com/item.htm?id=593819802244&ns=1&abbucket=9#detail,小米
D325,【6期免息送小米电源】Xiaomi/小米RedmiK20Pro新品4800万三摄骁龙855手机9官方旗舰店正品红米k20pro,https://detail.tmall.com/item.htm?id=595637678725&ns=1&abbucket=9,小米
D326,米家小米烟雾报警器天然气报警器家用消防认证智能远程定期自检,https://item.taobao.com/item.htm?id=582803386003&ns=1&abbucket=9#detail,小米
D327,Xiaomi/小米壁画电视65英寸4K超高清AI智能网络平板液晶电视机,https://detail.tmall.com/item.htm?id=593018652563&ns=1&abbucket=9,小米
D328,现货速发/小米手环4NFC版彩屏版正品防水四代智能运动跑步健康计步器测心率男女多功能蓝牙学生手环电子手表,https://detail.tmall.com/item.htm?id=526930582941&ns=1&abbucket=9,小米
D329,官网Xiaomi/小米Redmi7红米7a全面屏7pro官方正品新手机小米7x,https://item.taobao.com/item.htm?id=588703394201&ns=1&abbucket=9#detail,小米
D330,小米米家ihealth体温计宝宝成人家用智能红外线电子额头儿童男女婴幼儿,https://detail.tmall.com/item.htm?id=558519152431&ns=1&abbucket=9,小米
D331,黑鲨2代【直降920】Xiaomi/小米黑鲨游戏手机2官方旗舰官网helo3,https://item.taobao.com/item.htm?id=588417327225&ns=1&abbucket=9#detail,小米
D332,直降64G7?9起/抽平衡车Xiaomi/小米小米PLAY旗舰店官方正品8周年全面屏双卡青春全网通智能拍照游戏,https://detail.tmall.com/item.htm?id=584712945238&ns=1&abbucket=9,小米
D333,Xiaomi/小米小米电视4A55英寸4k超高清智能网络液晶智能5060,https://detail.tmall.com/item.htm?id=594759654882&ns=1&abbucket=9,小米
D334,【现货速发6+64G979起】小米6X全网通Xiaomi/小米6X手机正品官方旗舰店小米8青春版note7,https://detail.tmall.com/item.htm?id=568735267109&ns=1&abbucket=9,小米
D335,小米mix3【现货速发】Xiaomi/小米小米MIX3滑盖全新手机mix3,https://item.taobao.com/item.htm?id=581114961097&ns=1&abbucket=9#detail,小米
D336,Xiaomi/小米小米电视4A65英寸智能网络高清平板液晶电视机5560,https://detail.tmall.com/item.htm?id=577448434531&ns=1&abbucket=9,小米
D337,Xiaomi/小米小米电视E65A全面屏65英寸4k超高清网络智能电视70,https://detail.tmall.com/item.htm?id=595612385569&ns=1&abbucket=9,小米
D338,Xiaomi/小米小米电视4S65吋4k超清智能网络WiFi液晶电视机6070,https://detail.tmall.com/item.htm?id=587057041890&ns=1&abbucket=9,小米
D339,小米智能插座WIFI版多功能USB插排家用米家插头手机远程控制开关自动断电wifi无线zigbee版,https://detail.tmall.com/item.htm?id=587857001812&ns=1&abbucket=9,小米
D340,【到手2999元赠照片打印机+相纸套装】Xiaomi/小米小米MIX3滑盖全面屏旗舰骁龙845拍照游戏官方正品米9mix3,https://detail.tmall.com/item.htm?id=579914211622&ns=1&abbucket=9,小米
D341,【8+256GB到手2299元】Xiaomi/小米MIX2S全面屏骁龙845双摄手机智能游戏米9mix3官方旗舰正品,https://detail.tmall.com/item.htm?id=587715180431&ns=1&abbucket=9,小米
D342,小米米家空气净化器2S家用卧室办公智能氧吧除甲醛粉尘新品,https://detail.tmall.com/item.htm?id=561195578704&ns=1&abbucket=9,小米
D343,Xiaomi/小米小米电视4A32英寸智能高清网络家用wifi平板电视机,https://detail.tmall.com/item.htm?id=556348734186&ns=1&abbucket=9,小米
D344,8+128G领券28?9起+选方糖/无线充】xiaomi/小米9手机plus官方旗舰店骁龙855透明尊享版米8九Mix34红米K20pro,https://detail.tmall.com/item.htm?id=596509456146&ns=1&abbucket=9,小米
D345,【官方同价再领券+送手环】Xiaomi/小米RedmiK20手机红米K20青春版pro官方旗舰店米9se新款正品网855骁龙730,https://detail.tmall.com/item.htm?id=595465077650&ns=1&abbucket=9,小米
D346,官网同价+咨询再减/送运动手环】Xiaomi/小米RedmiK20手机官方旗舰正品红色版红米k20pro骁龙大电池,https://detail.tmall.com/item.htm?id=595465769008&ns=1&abbucket=9,小米
D347,领券咨询可省100/送电源/手环】Xiaomi/小米红米7手机全面屏正品pro八核双摄官方旗舰Redmi7学生老人智能7A,https://detail.tmall.com/item.htm?id=589432886840&ns=1&abbucket=9,小米
D348,6+64G下单低至1299起Xiaomi/小米红米Note7手机金刚新款9官方旗舰8青春se骁龙660Redmi7proK20老人7a,https://detail.tmall.com/item.htm?id=585754649110&ns=1&abbucket=9,小米
D349,现货速发【typec数据线/壳膜等】中移动Xiaomi/小米小米8SE手机官方旗舰店正品米8青春版小米9se,https://detail.tmall.com/item.htm?id=571584346540&ns=1&abbucket=9,小米
D350,六期0首付现货选电源/音箱/耳机中移动Xiaomi/小米Redmi红米7A智能老人学生百元手机官方旗舰店正品7红米6A,https://detail.tmall.com/item.htm?id=595385720645&ns=1&abbucket=9,小米
D351,【3期免息+送无线充】Xiaomi/小米9手机8plus官方旗舰店9Plus骁龙855红米K20pro小米九手机透明尊享版mix43,https://detail.tmall.com/item.htm?id=593222868501&ns=1&abbucket=9,小米
D352,【6+256G】Xiaomi/小米小米MIX256G全面屏官方旗舰手机小米mix2手机小米6.4英寸大屏幕商务手机小米mix手机,https://detail.tmall.com/item.htm?id=573110745944&ns=1&abbucket=9,小米
D353,Xiaomi/小米小米电视4A49英寸高清网络智能液晶WIFI电视机5055,https://detail.tmall.com/item.htm?id=596335217159&ns=1&abbucket=9,小米
D354,?黑鲨2【直降980+送手柄】黑鲨2代游戏手机黑鲨3代helo电竞之眼,https://item.taobao.com/item.htm?id=588387578729&ns=1&abbucket=9#detail,小米
D355,Xiaomi/小米小米电视4A32英寸智能网络高清液晶平板4043,https://detail.tmall.com/item.htm?id=556431912702&ns=1&abbucket=9,小米
D356,Xiaomi/小米小米电视4S75英寸4K超清AI智能网络液晶平板电视65,https://detail.tmall.com/item.htm?id=577905702198&ns=1&abbucket=9,小米
D357,【分期+好礼】Xiaomi/小米小米8透明版SE手机8屏幕指纹版8青春版,https://item.taobao.com/item.htm?id=571402894687&ns=1&abbucket=9#detail,小米
D358,Xiaomi/小米小米电视455英寸4KHDR超高清网络智能语音wifi,https://detail.tmall.com/item.htm?id=586318289563&ns=1&abbucket=9,小米
D359,小米米家空气净化器2滤芯2S除甲醛增强版抗菌版经济pro通用型原装,https://detail.tmall.com/item.htm?id=545525970458&ns=1&abbucket=9,小米
D360,Xiaomi/小米小米电视4S50英寸网络4k高清智能语音液晶电视机55,https://detail.tmall.com/item.htm?id=577609712233&ns=1&abbucket=9,小米
D361,【现货速发赠小米耳机】Xiaomi/小米RedmiK20骁龙730红米K20Pro4800万超广角三摄全面屏小米官方旗舰正品,https://detail.tmall.com/item.htm?id=595552673556&ns=1&abbucket=9,小米
D362,至高领劵可省110元+红米7直降当天发Xiaomi/小米Redmi7全面屏AIpro红米旗舰店k20官方9CC正品plus骁龙632,https://detail.tmall.com/item.htm?id=589430114974&ns=1&abbucket=9,小米
D363,小米米家扫地机器人配件主刷边刷主刷罩尘盒滤网虚拟墙原装替换,https://detail.tmall.com/item.htm?id=590805497257&ns=1&abbucket=9,小米
D364,Xiaomi/小米小米电视4S32英寸超高清智能网络液晶电视机40彩电,https://item.taobao.com/item.htm?id=594468670934&ns=1&abbucket=9#detail,小米
D365,官方Xiaomi/小米小米9透明九SE故宫版10尊享探索CC9e手机骁龙855,https://item.taobao.com/item.htm?id=587278857515&ns=1&abbucket=9#detail,小米
D366,小米体脂秤2智能人体脂肪称家用成人减肥迷你健康精准电子秤体重秤体脂称,https://detail.tmall.com/item.htm?id=539064776365&ns=1&abbucket=9,小米
D367,小米米兔定位电话手表GPS定位儿童学生老人宠物重要物件防走丢失通话监听免打扰,https://detail.tmall.com/item.htm?id=575484281313&ns=1&abbucket=9,小米
D368,小米米家多功能网关2代升级版无线开关智能家庭家居设备远程控制,https://detail.tmall.com/item.htm?id=568949582728&ns=1&abbucket=9,小米
D369,小米手环4NFC版四代智能运动版手表防水跑步通话提醒记计步器4,https://item.taobao.com/item.htm?id=595910720751&ns=1&abbucket=9#detail,小米
D370,小米体脂秤智能迷你称重电子称体重计家用健康人体成人测脂肪2,https://detail.tmall.com/item.htm?id=545877040253&ns=1&abbucket=9,小米
D371,现货新品小米手环4NFC智能限量版运动手表防水跑步通话心率计步,https://item.taobao.com/item.htm?id=596012557836&ns=1&abbucket=9#detail,小米
D372,红米note7【到手价979起】Xiaomi/小米RedmiNote7pro手机新品骁龙660双摄4800万千元拍照官方正品小金刚,https://detail.tmall.com/item.htm?id=585898654855&ns=1&abbucket=9,小米
D373,低至1389起+选好礼】Xiaomi/小米redminote7pro红米note7pro手机官网旗舰店正品米9se新款米8红米K20pro,https://detail.tmall.com/item.htm?id=597029729242&ns=1&abbucket=9,小米
D374,小米空气净化器2S2代家用除甲醛室内pro雾霾MAX烟尘粉尘智能氧吧,https://detail.tmall.com/item.htm?id=550062789165&ns=1&abbucket=9,小米
D375,新品现货小米体脂秤2体重秤家用智能巧型人体测脂肪精准称重计器电子称男女,https://detail.tmall.com/item.htm?id=579451120127&ns=1&abbucket=9,小米
D376,企业采购Xiaomi/小米笔记本AIR13.3英寸i3轻薄便携学生电脑商务男女办公笔记本金属本指纹解锁手提电脑,https://detail.tmall.com/item.htm?id=582170446485&ns=1&abbucket=9,小米
D377,Xiaomi/小米小米电视4X55英寸智能平板4k超高清液晶电视机5060,https://detail.tmall.com/item.htm?id=595207370267&ns=1&abbucket=9,小米
D378,现货【送无线充+吃鸡工具】Xiaomi/小米MIX2S全面屏手机nfc8SE,https://item.taobao.com/item.htm?id=573418648613&ns=1&abbucket=9#detail,小米
D379,899起Xiaomi/小米小米手机5S全网通4G大屏手机小米5s手机骁龙821官方旗舰正品小米5s手机有新品小米99se,https://detail.tmall.com/item.htm?id=572636640902&ns=1&abbucket=9,小米
D380,Xiaomi/小米小米电视4X55英寸4k超高清智能平板液晶电视机5565,https://detail.tmall.com/item.htm?id=584290604292&ns=1&abbucket=9,小米
D381,Xiaomi/小米小米电视4S55英寸4K智能wifi液晶网络电视机50超薄,https://detail.tmall.com/item.htm?id=575865304426&ns=1&abbucket=9,小米
D382,Xiaomi/小米小米电视4C40英寸4A智能网络wifi液晶语音电视机43,https://detail.tmall.com/item.htm?id=567996004572&ns=1&abbucket=9,小米
D383,直降800元Xiaomi/小米小米mix2全网通4G全面屏陶瓷游戏手机MIX2,https://item.taobao.com/item.htm?id=578128295897&ns=1&abbucket=9#detail,小米
D384,Xiaomi/小米Redmi7红米7小米官方旗舰店全新智能手机八核双摄智能拍照手机官方直供学生智能新机红米note7pro,https://detail.tmall.com/item.htm?id=594904363269&ns=1&abbucket=9,小米
D385,官网正品Xiaomi/小米RedmiNote7pro红米note7小金刚官方手机,https://item.taobao.com/item.htm?id=579186505269&ns=1&abbucket=9#detail,小米
D386,小米电视4C40英寸智能网络wifi平板液晶智能高清电视机4A3243,https://detail.tmall.com/item.htm?id=566620460027&ns=1&abbucket=9,小米
D387,稀缺现货翡翠版8+256GXiaomi/小米MIX2S全面屏骁龙845智能游戏商务AI双摄mix3米9官方旗舰,https://detail.tmall.com/item.htm?id=566626848708&ns=1&abbucket=9,小米
D388,【现货当天发】Xiaomi/小米小米8全面屏手机9小米8SE透明版20,https://item.taobao.com/item.htm?id=570883874900&ns=1&abbucket=9#detail,小米
D389,直降800元【送无线充】Xiaomi/小米MIX2S全面屏手机mix3骁龙845,https://item.taobao.com/item.htm?id=573900961403&ns=1&abbucket=9#detail,小米
D390,小米手环4现货智能运动蓝牙手表2计步来电微信提醒天气心率睡眠监测3代升级彩屏小爱同学AI语音控制NFC版,https://detail.tmall.com/item.htm?id=572819061520&ns=1&abbucket=9,小米
D391,Xiaomi/小米笔记本电脑Pro15.6英寸GTX1050版i7金属机身轻薄便携4G独显学生游戏办公设计官方全新正品,https://detail.tmall.com/item.htm?id=593824706615&ns=1&abbucket=9,小米
D392,Xiaomi/小米小米电视4S65英寸Pro4k超高清智能网络液晶电视机,https://detail.tmall.com/item.htm?id=555944005490&ns=1&abbucket=9,小米
D393,小米手环4智能蓝牙男女款运动计步器微信天气心率睡眠监测手表,https://detail.tmall.com/item.htm?id=592667148500&ns=1&abbucket=9,小米
D394,Xiaomi/小米小米电视4A32英寸智能高清网络家用wifi平板电视机,https://detail.tmall.com/item.htm?id=555782135768&ns=1&abbucket=9,小米
D395,Xiaomi/小米小米电视4C40英寸高清液晶网络智能平板电视机43,https://detail.tmall.com/item.htm?id=579572793138&ns=1&abbucket=9,小米
D396,【低至749起】Xiaomi/小米小米Play旗舰店官方正品8周年全面屏双卡青春全网通智能拍照游戏手机小米9红米,https://detail.tmall.com/item.htm?id=584545231020&ns=1&abbucket=9,小米
D397,【6+64G领券939元起】Xiaomi/小米6X手机官方旗舰店9正品新8se骁龙660小米5x红米note7pro小米8青春版redmi7,https://detail.tmall.com/item.htm?id=568510089939&ns=1&abbucket=9,小米
D398,黑鲨2代新品【8+128G低至29?9起+送原装手柄】黑鲨游戏手机2代官方旗舰店电竞专用骁龙855红魔二黑沙3代直播,https://detail.tmall.com/item.htm?id=589299597926&ns=1&abbucket=9,小米
D399,券后低至23?8起+送动圈耳机】Xiaomi/小米小米MIX3滑盖全面屏手机5G官方旗舰正品故宫版mix4新品,https://detail.tmall.com/item.htm?id=580619770860&ns=1&abbucket=9,小米
D400,现货速发+32G低至6?9元起+送壳膜Xiaomi/小米红米6手机6a正品官方旗舰店6pro老人机6xnote5学生价机plus7,https://detail.tmall.com/item.htm?id=571715302071&ns=1&abbucket=9,小米
D401,Xiaomi/小米4S55小米电视55英寸曲面屏4K超清智能网络WIFI电视60,https://click.simba.taobao.com/cc_im?p=%D0%A1%C3%D7&s=552241902&k=653&e=mTmAhFDob%2BN%2FH06xLMiCx6MJmhWaKzoJ%2BhQ%2F5bwF5PdNN0BUg4iptK0mslFayM4bAe1NCD8brzND7DQZgN%2FKAP26Sy6rWeIUwrrsYi033JOUFgomOalSkZbLXgTFEVy%2FcnT1SPD1r4Z4OLwf7%2FzyKe4LXMh7F%2BTbzucok7YX37AebkBEAAP7AehVOOiGnZG7XdslWQzOR9RLnmEao3y0uPabV1flf7J8Zgiv2%2Bkgi0dWCrhXskwAQ5gbVNdzaxg2mQyMBRFYL4IBQ%2Bv83utLN4h3MwtS52sbKrZPIuaG9MCofaDAiZpMAFTt%2BQkNbVIEu9kgRX49JqulNWavGkg6a3aGEldXXgnNCjjDyqeRAbR61XmZeDRgKISo9BgDbktxe0ys4PYEC9ox38xj24e3tQYVo4M4%2F1iWJa2YutXiGmMr%2Fz6SoZpvnKw1unagoRp4TTkDVMAFv%2Fbv27YfkF%2BV78Mgd%2BOBrytoOaWBY0GSv2zOWtCPNGJ%2F2E4A0FzZ8RxHnB5P1UoTN5bvbkgc%2FiGXXKjHdqQtcGuiMAfgWlFhC91xMOzLDbDDqf6rqRu23Z5eMi6QMcZc87RKZXNZ3e2IvuVoweB0iJPrahAuFCez%2BN2Qy5NfF3YvnvKsLDOroIvr7txGnJV0IbI%3D,小米
D402,Xiaomi/小米小米电视4A32英寸智能高清网络wifi家用液晶电视机,https://detail.tmall.com/item.htm?id=594100636520&ns=1&abbucket=9,小米
D403,【1279到手价】Xiaomi/小米小米8se手机全网通屏幕指纹版小米8se手机升级小米9se官方旗舰店小米8SE手机正品,https://detail.tmall.com/item.htm?id=574679934822&ns=1&abbucket=9,小米
D404,Xiaomi/小米小米电视4A65英寸4k家用智能液晶网络电视机6070,https://detail.tmall.com/item.htm?id=577329977013&ns=1&abbucket=9,小米
D405,小米空气净化器2S米家智能家用pro室内清新滤芯除雾霾甲醛pm2.5ax,https://detail.tmall.com/item.htm?id=561179989797&ns=1&abbucket=9,小米
D406,小米米家空调伴侣2家用智能插座wifi多功能远程控制小爱声控定时开关电量统计,https://detail.tmall.com/item.htm?id=593893739428&ns=1&abbucket=9,小米
D407,Xiaomi/小米小米电视4S43英寸4K超高清网络智能液晶平板电视机,https://detail.tmall.com/item.htm?id=575737445338&ns=1&abbucket=9,小米
D408,Xiaomi/小米小米电视4X55英寸4k超高清智能wifi网络液晶电视65,https://detail.tmall.com/item.htm?id=575349355603&ns=1&abbucket=9,小米
D409,Xiaomi/小米小米电视4C40英寸智能网络wifi平板液晶电视机3243,https://detail.tmall.com/item.htm?id=582442413297&ns=1&abbucket=9,小米
D410,Xiaomi/小米小米电视4X43英寸高清智能网络wifi平板电视机4S43,https://detail.tmall.com/item.htm?id=570329501178&ns=1&abbucket=9,小米
D411,Xiaomi/小米小米9SE红外NFC功能4800万像素广角三摄5.97英寸水滴全面手机屏幕指纹骁龙712处理器小米9,https://detail.tmall.com/item.htm?id=597051531585&ns=1&abbucket=9,小米
D412,Xiaomi/小米小米电视4A32英寸网络智能高清液晶平板电视机4042,https://detail.tmall.com/item.htm?id=558070086337&ns=1&abbucket=9,小米
D413,【红米4x当天发588元起】Xiaomi/小米红米手机4x全网通双卡4G手机红米4x手机官方旗舰正品新品红米6Anote7,https://detail.tmall.com/item.htm?id=545924789176&ns=1&abbucket=9,小米
D414,现货Xiaomi/小米小米8SE全面屏拍照智能手机学生游戏手机骁龙710官方旗舰正品有小米8/青春版/屏幕指纹版,https://detail.tmall.com/item.htm?id=584308873102&ns=1&abbucket=9,小米
D415,正品【选屏碎保】Xiaomi/小米8SE青春版小米8屏幕指纹版手机8se,https://item.taobao.com/item.htm?id=570866898938&ns=1&abbucket=9#detail,小米
D416,小米手环4NFC版智能防水运动蓝牙手表四代跑步通话心率计步扫码支付AI彩屏4代5APP语音公交卡门禁来电手环3,https://detail.tmall.com/item.htm?id=596873803331&ns=1&abbucket=9,小米
D417,Xiaomi/小米红米4A5A6A4X3S全网通4G老人学生智能手机正品,https://item.taobao.com/item.htm?id=593558004630&ns=1&abbucket=9#detail,小米
D418,直降400Xiaomi/小米笔记本15.6英寸Ruby八代i3超轻薄便携4G学生游戏电脑笔记本女性商务办公笔记本手提电脑,https://detail.tmall.com/item.htm?id=584004683441&ns=1&abbucket=9,小米
D419,64G收藏加送6选1礼中移动Xiaomi/小米Redmi7红米7骁龙632八核双摄智能拍照手机官方旗舰店正品,https://detail.tmall.com/item.htm?id=589442390011&ns=1&abbucket=9,小米
D420,Xiaomi/小米6a智能正品拍照小米手机官方旗舰店新机红米6A小米官网全新手机现货速发小米8/红米note7,https://detail.tmall.com/item.htm?id=586662334726&ns=1&abbucket=9,小米
D421,【亮红版+1元疯抢18W快充/抢手表】小米8se当天发Xiaomi/小米小米8SE手机正品官方8G运存探索版9plus骁龙845,https://detail.tmall.com/item.htm?id=571969872889&ns=1&abbucket=9,小米
D422,6+64G低至1339起+送小米耳机Xiaomi/小米小米8SE全面屏手机正品官方旗舰店新品9se八骁龙710青春版note7pro,https://detail.tmall.com/item.htm?id=572816765971&ns=1&abbucket=9,小米
D423,Xiaomi/小米电视4X65英寸4k超清智能网络wifi液晶平板大屏彩电70,https://detail.tmall.com/item.htm?id=595352041507&ns=1&abbucket=9,小米
D424,小米授权专卖店贝医生巴氏牙刷四只装进口软毛家庭成人家用旅行装情侣牙刷,https://detail.tmall.com/item.htm?id=565937928069&ns=1&abbucket=9,小米
D425,Xiaomi/小米小米电视4X43英寸高清智能语音网络液晶平板电视40,https://detail.tmall.com/item.htm?id=596763736657&ns=1&abbucket=9,小米
D426,Xiaomi/小米小米电视4S32英寸智能高清网络平板家用电视机40,https://detail.tmall.com/item.htm?id=587946849457&ns=1&abbucket=9,小米
D427,Xiaomi/小米小米平板4Plus平板电脑大屏安卓超薄智能电脑4G商务办公电脑,https://detail.tmall.com/item.htm?id=594616215145&ns=1&abbucket=9,小米
D428,Xiaomi/小米max3手机官方旗舰店大屏全4新款正品另有小米Mix3,https://detail.tmall.com/item.htm?id=581087996244&ns=1&abbucket=9,小米
D429,Xiaomi/小米小米电视4S55英寸4K智能网络wifi液晶平板电视5060,https://detail.tmall.com/item.htm?id=567827108589&ns=1&abbucket=9,小米
D430,当天发小米9透明尊享版12+256送无线充】Xiaomi/小米小米9SE新手机全面屏小米8SE尊享版小米9官网手机,https://detail.tmall.com/item.htm?id=588483409061&ns=1&abbucket=9,小米
D431,抽平衡车官方正品Xiaomi/小米红米6a智能老人学生青春拍照手机redmi7官方旗舰店正品老人双卡双待4G全网通,https://detail.tmall.com/item.htm?id=584672693491&ns=1&abbucket=9,小米
D432,Xiaomi/小米小米电视4X65英寸4k超清智能wifi网络液晶电视机70,https://detail.tmall.com/item.htm?id=595374209641&ns=1&abbucket=9,小米
D433,6+128仅1899起送百元礼Xiaomi/小米小米8年度旗舰全面屏骁龙845智能CC八青春探索版指纹9拍照游戏手机官方,https://detail.tmall.com/item.htm?id=584708249930&ns=1&abbucket=9,小米
D434,【6+64GB低至1799起】Xiaomi/小米MIX2S全面屏骁龙845双摄mix2s游戏小米NFC手机无线充电器小米官方旗舰店,https://detail.tmall.com/item.htm?id=569911929681&ns=1&abbucket=9,小米
D435,Xiaomi/小米小米手机5全网通高配版标准版移动联通电信4G米65s,https://item.taobao.com/item.htm?id=573549948686&ns=1&abbucket=9#detail,小米
D436,小米随身手电筒强光车载可充电式户外家用照明迷你便携LED手电筒USB手电筒小米户外远射强光灯led便携照明灯,https://detail.tmall.com/item.htm?id=561590730621&ns=1&abbucket=9,小米
D437,Xiaomi/小米小米电视4C50英寸网络4k高清智能wifi电视机彩电55,https://detail.tmall.com/item.htm?id=577447974762&ns=1&abbucket=9,小米
