storeNo,name,type,seviceHotline,foundDate
1256,漫泉河旗舰店,食品店,13262346306,2010/6/10
1257,阳光之爱食品旗舰店,食品店,13971085949,2010/6/11
1258,情289544291,食品店,13364473559,2010/6/12
1259,果蔬颂旗舰店,食品店,13492672974,2010/6/13
1260,鲜大娘旗舰店,食品店,13960665886,2010/6/14
1261,猴佬头旗舰店,食品店,13966493790,2010/6/15
1262,芳泰食品旗舰店,食品店,13139446077,2010/6/16
1263,阳光地带旗舰店,食品店,13962799139,2010/6/17
1264,ligunagwen,食品店,13719990946,2010/6/18
1265,小小玩玩吧,食品店,13271678791,2010/6/19
1266,甄新鲜水果旗舰店,食品店,13454182055,2010/6/20
1267,中鼎水果专营店,食品店,13372847704,2010/6/21
1268,觅语生鲜旗舰店,食品店,13272116559,2010/6/22
1269,乡鲜佳旗舰店,食品店,13234872300,2010/6/23
1270,张小敏0829,食品店,13395566916,2010/6/24
1271,新食尚水果专营店,食品店,13522681771,2010/6/25
1272,山馋品旗舰店,食品店,13540262724,2010/6/26
1273,子默小不点,食品店,13799626992,2010/6/27
1274,利源烟酒行,食品店,13444974750,2010/6/28
1275,老邻家铺子特价区,食品店,13168009064,2010/6/29
1276,普瑞西食品专营店,食品店,13448982910,2010/6/30
1277,乐邦食品专营店,食品店,13779003698,2010/7/1
1278,张真20117,食品店,13719303591,2010/7/2
1279,秀果香旗舰店,食品店,13532942979,2010/7/3
1280,黄艳艳阳,食品店,13689878204,2010/7/4
1281,果恋韵旗舰店,食品店,13492214321,2010/7/5
1282,莲舞人间,食品店,13810728887,2010/7/6
1283,果利园旗舰店,食品店,13325620889,2010/7/7
1284,鲜台旗舰店,食品店,13689214346,2010/7/8
1285,喜之味水果旗舰店,食品店,13370637323,2010/7/9
1286,ljzhzs,食品店,13282125274,2010/7/10
1287,goeech,食品店,13501114795,2010/7/11
1288,靓帆仔,食品店,13267566750,2010/7/12
1289,鹏瑞达食品旗舰店,食品店,13621365827,2010/7/13
1290,青晨29,食品店,13865481488,2010/7/14
1291,问果旗舰店,食品店,13918239249,2010/7/15
1292,果乃香旗舰店,食品店,13470412734,2010/7/16
1293,pyl24414508625,食品店,13392094529,2010/7/17
1294,圣果滋旗舰店,食品店,13424491998,2010/7/18
1295,天通苑水果网,食品店,13519123419,2010/7/19
1296,我是种植红蕉的,食品店,13962416470,2010/7/20
1297,小阿哥农场,食品店,13260880297,2010/7/21
1298,三更村民,食品店,13173740530,2010/7/22
1299,aa418719154,食品店,13423419653,2010/7/23
1300,鲜记旗舰店,食品店,13672717415,2010/7/24
1301,top百分百,食品店,13703114676,2010/7/25
1302,star0555,食品店,13794641110,2010/7/26
1303,果优优精品果,食品店,13774755859,2010/7/27
1304,ljl62011,食品店,13330417746,2010/7/28
1305,鲜风尚旗舰店,食品店,13224724529,2010/7/29
1306,颖儿yj520,食品店,13452178361,2010/7/30
1307,love1256569792,食品店,13575816161,2010/7/31
1308,佳佳宝的水果铺,食品店,13147338261,2010/8/1
1309,购每利生活购物超市,食品店,13682023410,2010/8/2
1310,杨小丽_yangxiaoli,食品店,13186349384,2010/8/3
1311,特产迷情,食品店,13751990515,2010/8/4
1312,韩版潮流fashion,食品店,13718070041,2010/8/5
1313,曹卫东2010,食品店,13540231016,2010/8/6
1314,爱谁谁_kc,食品店,13273361946,2010/8/7
1315,果农立业,食品店,13396103512,2010/8/8
1316,浪漫草棚,食品店,13189910939,2010/8/9
1317,徐俊进,食品店,13154451466,2010/8/10
1318,绿茵鲜果园,食品店,13397780969,2010/8/11
1319,赵仁贤zrx,食品店,13421081886,2010/8/12
1320,优巴鲜旗舰店,食品店,13540861059,2010/8/13
1321,feng19861212,食品店,13145581836,2010/8/14
1322,田园餐桌,食品店,13614013772,2010/8/15
1323,lcwkx532703,食品店,13866282475,2010/8/16
1324,追风鸟名品商城,食品店,13658558107,2010/8/17
1325,吉他有弦不轻弹,食品店,13827676186,2010/8/18
1326,一片良田2019,食品店,13257030547,2010/8/19
1327,shirleysu1981919,食品店,13246597913,2010/8/20
1328,淘淘妹儿00,食品店,13621115072,2010/8/21
1329,娇娇妹724,食品店,13495603722,2010/8/22
1330,花致蝶旗舰店,食品店,13701464765,2010/8/23
1331,papatonk啪啪通,食品店,13636890730,2010/8/24
1332,lamyiuhong,食品店,13814137320,2010/8/25
1333,快乐家族姜,食品店,13114881201,2010/8/26
1334,liuxnvz,食品店,13498690567,2010/8/27
1335,最初的你325,食品店,13777217397,2010/8/28
1336,学友厨具00,食品店,13393328531,2010/8/29
1337,七分说,食品店,13587029915,2010/8/30
1338,上帝禁区0514,食品店,13447515298,2010/8/31
1339,a450531603,食品店,13207854827,2010/9/1
1340,胖妞0811,食品店,13169967922,2010/9/2
1341,金氏食品直销店,食品店,13357201051,2010/9/3
1342,君懿农业,食品店,13377658967,2010/9/4
1343,爱吃这一口,食品店,13889493634,2010/9/5
1344,我的88889999,食品店,13226464747,2010/9/6
1345,lmqccc,食品店,13876966694,2010/9/7
1346,东北百汇,食品店,13310904739,2010/9/8
1347,青茈阿,食品店,13199799062,2010/9/9
1348,隆源晟投资,食品店,13197685893,2010/9/10
1349,tb9600140_2011,食品店,13479465172,2010/9/11
1350,zy20110413,食品店,13663977395,2010/9/12
1351,万果之香,食品店,13124463901,2010/9/13
1352,halia88,食品店,13851652633,2010/9/14
1353,吴召舟,食品店,13541800062,2010/9/15
1354,云南水果吧,食品店,13844151599,2010/9/16
1355,元江果业,食品店,13301030277,2010/9/17
1356,骑牛下海,食品店,13668796021,2010/9/18
1357,coilenklaon全球购,食品店,13202953789,2010/9/19
1358,金牌卖家只卖原生态,食品店,13404665727,2010/9/20
1359,sport5159,食品店,13221747713,2010/9/21
1360,libaishi521,食品店,13520387574,2010/9/22
1361,zhangqi385926792,食品店,13233224728,2010/9/23
1362,若坦然如斯,食品店,13944909448,2010/9/24
1363,天天掏饱,食品店,13657380710,2010/9/25
1364,爱尚味2018,食品店,13707271739,2010/9/26
1365,yangjuan123109,食品店,13335893412,2010/9/27
1366,魅力的邂逅78,食品店,13149543543,2010/9/28
1367,faqia2009,食品店,13516018673,2010/9/29
1368,qd润风雪,食品店,13761212247,2010/9/30
1369,云南临沧滇土商贸,食品店,13213608851,2010/10/1
1370,相约在夏季冬季,食品店,13939092591,2010/10/2
1371,wangxiuyue555,食品店,13618594251,2010/10/3
1372,dlj江,食品店,13802303056,2010/10/4
1373,水云边农产品,食品店,13726636038,2010/10/5
1374,最最之醉,食品店,13893371238,2010/10/6
1375,yuanze1688,食品店,13242867974,2010/10/7
1376,漫天金色,食品店,13907677560,2010/10/8
1377,2011longfeiyan,食品店,13290145176,2010/10/9
1378,周冬丽_9999,食品店,13603158172,2010/10/10
1379,zsj老虎,食品店,13359127580,2010/10/11
1380,无神论biyan,食品店,13620735028,2010/10/12
1381,tb214890_22,食品店,13813364447,2010/10/13
1382,纺织皮革,食品店,13294350610,2010/10/14
1383,幸福崽001,食品店,13626042811,2010/10/15
1384,淘旺天下8,食品店,13239137097,2010/10/16
1385,a395145867,食品店,13466369758,2010/10/17
1386,ab135724681357,食品店,13285354734,2010/10/18
1387,我的名字叫铜钱,食品店,13249183049,2010/10/19
1388,饭jafery,食品店,13639674758,2010/10/20
1389,f圣瑜,食品店,13895462822,2010/10/21
1390,起亚k3果园,食品店,13130098987,2010/10/22
1391,速火a8,食品店,13720565013,2010/10/23
1392,馋一口果子园,食品店,13193613360,2010/10/24
1393,娟娟的棒棒糖1,食品店,13795271959,2010/10/25
1394,恩古义,食品店,13386205059,2010/10/26
1395,audio17,食品店,13866448665,2010/10/27
1396,车鱼车物,食品店,13230455525,2010/10/28
1397,hehaifeng_2005,食品店,13586355735,2010/10/29
1398,捂着心脏想你66,食品店,13691431199,2010/10/30
1399,鱼儿恋1314,食品店,13335642700,2010/10/31
1400,夜穆水果汇666,食品店,13666472669,2010/11/1
1401,茶屋2011,食品店,13987245240,2010/11/2
1402,agan308,食品店,13540625526,2010/11/3
1403,安静的情怀,食品店,13921387647,2010/11/4
1404,陈周梅a,食品店,13100028623,2010/11/5
1405,海南一家旺,食品店,13979863209,2010/11/6
1406,fengyining,食品店,13726633916,2010/11/7
1407,tom二叔,食品店,13131143436,2010/11/8
1408,萝卜排骨,食品店,13123684086,2010/11/9
1409,巨荟生鲜,食品店,13575139727,2010/11/10
1410,爱唯伊550,食品店,13676067769,2010/11/11
1411,水灵间,食品店,13391607669,2010/11/12
1412,lvanhuzz,食品店,13785184126,2010/11/13
1413,咖啡不加糖19891117,食品店,13416996787,2010/11/14
1414,施家林19961022,食品店,13791297550,2010/11/15
1415,tb068035503,食品店,13871263929,2010/11/16
1416,老厝家,食品店,13440789150,2010/11/17
1417,tb564175022,食品店,13556990831,2010/11/18
1418,三无梁l,食品店,13990422523,2010/11/19
1419,神秘狙星,食品店,13329365769,2010/11/20
1420,梦露茗茶,食品店,13504211489,2010/11/21
1421,恪o尉,食品店,13896479444,2010/11/22
1422,huahua567,食品店,13257828686,2010/11/23
1423,岩山果业,食品店,13454349189,2010/11/24
1424,leideiqin,食品店,13249202217,2010/11/25
1425,15328053751a,食品店,13601453281,2010/11/26
1426,呆子也会飞,食品店,13254322493,2010/11/27
1427,panxiongyuan,食品店,13663031224,2010/11/28
1428,liyi_5413,食品店,13645949925,2010/11/29
1429,haozhiqiangtq,食品店,13320345079,2010/11/30
1430,zqm880205,食品店,13899651075,2010/12/1
1431,wujintian9,食品店,13502909012,2010/12/2
1432,廉江时令,食品店,13180532683,2010/12/3
1433,闽日鲜贸易商行,食品店,13348144279,2010/12/4
1434,tb0819770_88,食品店,13515977925,2010/12/5
1435,huang_li123,食品店,13570750277,2010/12/6
1436,apapapap5,食品店,13232595950,2010/12/7
1437,波司登品牌羽绒服,食品店,13362115253,2010/12/8
1438,创业星空陈,食品店,13709042654,2010/12/9
1439,杨应泉55,食品店,13748028565,2010/12/10
1440,我爱小崽崽193751981,食品店,13902205324,2010/12/11
1441,茏生农科,食品店,13965111826,2010/12/12
1442,zshaiai,食品店,13330433284,2010/12/13
1443,dong170415,食品店,13804893233,2010/12/14
1444,大凉山特产批发,食品店,13739876907,2010/12/15
1445,a小境子,食品店,13278944778,2010/12/16
1446,andygreen,食品店,13697799705,2010/12/17
1447,tb187739343,食品店,13440714735,2010/12/18
1448,和吉膳,食品店,13586594674,2010/12/19
1449,海岛特产商城,食品店,13733316227,2010/12/20
1450,88憧憬未来88,食品店,13272187941,2010/12/21
1451,昕米瑞尔,食品店,13111436519,2010/12/22
1452,萌果鲜,食品店,13154515075,2010/12/23
1453,米鼎科技,食品店,13316135153,2010/12/24
1454,明尚598,食品店,13142611320,2010/12/25
1455,广西水果之乡,食品店,13892158962,2010/12/26
1456,阿布和墨墨,食品店,13106248480,2010/12/27
1457,漳州大为贸易,食品店,13802940085,2010/12/28
1458,shichuan1113,食品店,13108253325,2010/12/29
1459,品润电子商务,食品店,13190462001,2010/12/30
1460,还在这的,食品店,13930150028,2010/12/31
1461,0593online,食品店,13198750281,2011/1/1
1462,vinson247,食品店,13702328413,2011/1/2
1463,tb682379281,食品店,13747670593,2011/1/3
1464,刷新人生兴,食品店,13966521409,2011/1/4
1465,低调超哥1991,食品店,13705204761,2011/1/5
1466,平和管溪蜜柚0521,食品店,13204074996,2011/1/6
1467,myfood918,食品店,13306981823,2011/1/7
1468,美味根据地,食品店,13426866502,2011/1/8
1469,零地点179,食品店,13856373982,2011/1/9
1470,andyhappy99,食品店,13996539549,2011/1/10
1471,民浩旗舤店,食品店,13844921178,2011/1/11
1472,淘淘淘77111,食品店,13778327142,2011/1/12
1473,创业者19758,食品店,13897831965,2011/1/13
1474,米八的,食品店,13865876666,2011/1/14
1475,凌春玉26,食品店,13585144484,2011/1/15
1476,为_你守候,食品店,13734834373,2011/1/16
1477,凡凡布,食品店,13178582181,2011/1/17
1478,高州长坡土特产,食品店,13884928245,2011/1/18
1479,点滴的凌乱,食品店,13544865197,2011/1/19
1480,鑫钰甜石榴,食品店,13672325041,2011/1/20
1481,yong19880830,食品店,13543696911,2011/1/21
1482,q472661801,食品店,13707006306,2011/1/22
1483,ybb业宝标,食品店,13444581838,2011/1/23
1484,依然搁浅88,食品店,13363164177,2011/1/24
1485,白色恋人610,食品店,13928719959,2011/1/25
1486,贵州原产地商品代购,食品店,13959034312,2011/1/26
1487,懿客电子商务,食品店,13664559204,2011/1/27
1488,a595505462,食品店,13993620606,2011/1/28
1489,小雅姿风尚,食品店,13919748338,2011/1/29
1490,wsq6211,食品店,13555674354,2011/1/30
1491,tb198901167,食品店,13612658843,2011/1/31
1492,tb63932813,食品店,13416389306,2011/2/1
1493,alaf33444,食品店,13215627309,2011/2/2
1494,cxd947062051,食品店,13534958744,2011/2/3
1495,锦川坤和桑果蔬专业合作社,食品店,13673176783,2011/2/4
1496,丽女郎55,食品店,13952088305,2011/2/5
1497,朝阳61,食品店,13410041616,2011/2/6
1498,白沙湾海产品,食品店,13472826646,2011/2/7
1499,达亦鲜,食品店,13385752456,2011/2/8
1500,杨帆起航2014,食品店,13776009978,2011/2/9
1501,郭淑微,食品店,13814846024,2011/2/10
1502,何斌7985,食品店,13473833085,2011/2/11
1503,你吃我醉,食品店,13494628426,2011/2/12
1504,wawa_oscar,食品店,13769512173,2011/2/13
1505,谱乐天橙,食品店,13806998042,2011/2/14
1506,大江四季鲜水果店,食品店,13190633238,2011/2/15
1507,15880563210yujunping,食品店,13916590952,2011/2/16
1508,绽放女人自信,食品店,13897677639,2011/2/17
1509,tb310471498,食品店,13393718894,2011/2/18
1510,tb5696314,食品店,13452629028,2011/2/19
1511,阳阳yangyang68,食品店,13569664305,2011/2/20
1512,据说网名长会影响网速,食品店,13565765338,2011/2/21
1513,tb952436399,食品店,13177162433,2011/2/22
1514,真金白银不怕验,食品店,13682418873,2011/2/23
1515,黄冠峰95076473,食品店,13294836431,2011/2/24
1516,wcy310,食品店,13945872712,2011/2/25
1517,壮乡5哥,食品店,13848854643,2011/2/26
1518,baba52053,食品店,13522695024,2011/2/27
1519,沐雨466186634,食品店,13159824244,2011/2/28
1520,yangjie1012,食品店,13215557557,2011/3/1
1521,吃苦农民工,食品店,13179233636,2011/3/2
1522,塘底阿宝,食品店,13118401603,2011/3/3
1523,tb482422974,食品店,13541263732,2011/3/4
1524,傻女人的爱1314,食品店,13224914448,2011/3/5
1525,月影风荷01,食品店,13777857908,2011/3/6
1526,li慧妈妈,食品店,13958158605,2011/3/7
1527,小多兰步调,食品店,13782454568,2011/3/8
1528,蔡妞果园,食品店,13209909766,2011/3/9
1529,马仔125,食品店,13676747214,2011/3/10
1530,蔷薇之吻0888,食品店,13284730440,2011/3/11
1531,闽鲜果园,食品店,13320145224,2011/3/12
1532,k33lkp,食品店,13938541301,2011/3/13
1533,少将将网络1,食品店,13503670904,2011/3/14
1534,lttjx123,食品店,13144786284,2011/3/15
1535,当年她是梦不是命,食品店,13601519610,2011/3/16
1536,sujiayan108106,食品店,13888417233,2011/3/17
1537,j460632843,食品店,13312402513,2011/3/18
1538,tb304768130,食品店,13263607611,2011/3/19
1539,啊光床帘批发店,食品店,13514586662,2011/3/20
1540,huangliqing6629,食品店,13546030686,2011/3/21
1541,速旅嚎木,食品店,13522262279,2011/3/22
1542,法丽兹食品旗舰店,食品店,13164662100,2011/3/23
1543,初吉食品旗舰店,食品店,13376320779,2011/3/24
1544,天猫超市,食品店,13138558241,2011/3/25
1545,三只松鼠旗舰店,食品店,13869661475,2011/3/26
1546,青田食品专营店,食品店,13273004500,2011/3/27
1547,aji旗舰店,食品店,13328927318,2011/3/28
1548,米多奇食品旗舰店,食品店,13933311031,2011/3/29
1549,munwaving美飘飘旗舰店,食品店,13218340249,2011/3/30
1550,聪明小熊旗舰店,食品店,13122794366,2011/3/31
1551,禧贝官方海外旗舰店,食品店,13175155588,2011/4/1
1552,猫诚旗舰店,食品店,13501216433,2011/4/2
1553,卿本佳人食品旗舰店,食品店,13673725932,2011/4/3
1554,村井春食品专营店,食品店,13525618504,2011/4/4
1555,友淘母婴专营店,食品店,13904612963,2011/4/5
1556,chipper璇,食品店,13556041970,2011/4/6
1557,嘉华食品旗舰店,食品店,13181526274,2011/4/7
1558,亿滋官方旗舰店,食品店,13187925114,2011/4/8
1559,耀桐食品专营店,食品店,13992802322,2011/4/9
1560,美心官方旗舰店,食品店,13540475341,2011/4/10
1561,三牛食品旗舰店,食品店,13952689690,2011/4/11
1562,中膳堂旗舰店,食品店,13314178188,2011/4/12
1563,天猫国际进口超市,食品店,13687558452,2011/4/13
1564,健元堂旗舰店,食品店,13356281196,2011/4/14
1565,知心奶奶食品专营店,食品店,13899805299,2011/4/15
1566,麦谷康情旗舰店,食品店,13685934247,2011/4/16
1567,海玉食品旗舰店,食品店,13655052629,2011/4/17
1568,常州口口乐食品专营店,食品店,13736561694,2011/4/18
1569,tianyunfei0702,食品店,13905978039,2011/4/19
1570,谷溢香食品专营店,食品店,13333401686,2011/4/20
1571,妞妞食品专营店,食品店,13964783615,2011/4/21
1572,亨氏官方旗舰店,食品店,13746106056,2011/4/22
1573,世恩食品专营店,食品店,13992048582,2011/4/23
1574,ddung冬己好食多专卖店,食品店,13528583733,2011/4/24
1575,休闲农场旗舰店,食品店,13900202583,2011/4/25
1576,优麦食品专营店,食品店,13656105333,2011/4/26
1577,兵王的炊事班旗舰店,食品店,13321821593,2011/4/27
1578,麦麦食品专营店,食品店,13405724379,2011/4/28
1579,盼盼食品官方旗舰店,食品店,13961020876,2011/4/29
1580,巢尚食品专营店,食品店,13239292186,2011/4/30
1581,顺腾食品专营店,食品店,13625686405,2011/5/1
1582,食美人启诺专卖店,食品店,13177179014,2011/5/2
1583,存臻旗舰店,食品店,13986202833,2011/5/3
1584,香客食品专营店,食品店,13910501681,2011/5/4
1585,秋桂食品专营店,食品店,13779707626,2011/5/5
1586,英氏旗舰店,食品店,13693531454,2011/5/6
1587,江中食疗旗舰店,食品店,13569689376,2011/5/7
1588,akoko烘焙旗舰店,食品店,13181488011,2011/5/8
1589,百草味旗舰店,食品店,13753939912,2011/5/9
1590,易雅食品专营店,食品店,13918872184,2011/5/10
1591,beibei6666,食品店,13507727674,2011/5/11
1592,良品铺子旗舰店,食品店,13371285403,2011/5/12
1593,青食幸福互联专卖店,食品店,13376821837,2011/5/13
1594,三颗糖食品专营店,食品店,13549004078,2011/5/14
1595,小牧食品旗舰店,食品店,13783745423,2011/5/15
1596,lojoin乐囧食品旗舰店,食品店,13497304006,2011/5/16
1597,johnjava,食品店,13904867783,2011/5/17
1598,尚客食品专营,食品店,13739013634,2011/5/18
